회계년도,거래소코드,PBR,PER,기업규모코드,매출액,매출액순이익률,매출액증가율,성장비용,영업손익,자기자본회전률,종가,주당순손익,총자본회전률,회사명,부채자본비율,현금흐름스코어,수익률,투자신호,PEG
2012,4000,1.415,19.215,10.0,1431158801.0,5.12,0.0,0.0,55575770.0,1.24,61000.0,0.0,0.89,롯데정밀화학(주),0.3928066993903386,2,-26.96721311475409,0,-8.280884439991246
2013,4000,1.22,188.64,10.0,1314058359.0,0.25,-8.18,0.0,-20343626.0,1.15,44550.0,0.0,0.75,롯데정밀화학(주),0.6792830405409737,2,-26.5993265993266,0,-3.3367364513447386
2014,4000,0.8600000000000001,24.04,10.0,1210498129.0,4.85,-7.88,0.0,-24355389.0,1.04,32700.0,0.0,0.65,롯데정밀화학(주),0.4989011252171449,1,8.868501529051988,1,-1.372285413670684
2015,4000,0.88,21.635,10.0,1161863357.0,7.74,-4.02,0.0,2554182.0,0.98,35600.0,0.0,0.66,롯데정밀화학(주),0.456055536907213,1,-13.904494382022472,0,-1.174934246847961
2016,4000,0.8500000000000001,0.0,10.0,1110703818.0,-3.92,-4.4,0.0,29749660.0,0.98,30650.0,-1710.0,0.69,롯데정밀화학(주),0.3880387956948445,2,111.74551386623163,1,1000.0
2017,4000,1.115,17.545,10.0,1159511374.0,7.7,4.39,0.0,111125438.0,1.01,64900.0,3503.0,0.73,롯데정밀화학(주),0.3943966874211415,2,-36.74884437596302,0,0.9284557339671244
2011,4990,0.9,18.115,10.0,1854158120.0,5.41,12.33,107005000.0,179258264.0,0.7,1707000.0,0.0,0.47,롯데지주(주),0.4553482933354867,2,-4.510837727006444,0,-1.7075145610696418
2012,4990,0.85,22.89,10.0,1864492512.0,4.82,0.56,116582000.0,115395257.0,0.69,1630000.0,0.0,0.47,롯데지주(주),0.3837963017031965,2,17.300613496932517,1,9.14237734847354
2013,4990,0.885,35.475,10.0,1976367369.0,2.79,6.0,135115000.0,91537061.0,0.69,1912000.0,0.0,0.47,롯데지주(주),0.4528230828600521,2,-6.903765690376569,0,-1.7931146059299783
2014,4990,1.085,105.11,10.0,2224764649.0,0.07,12.57,141826000.0,114770009.0,0.8,1780000.0,0.0,0.53,롯데지주(주),0.4588641046116319,2,28.033707865168537,1,-2.630812556103169
2015,4990,1.025,77.475,10.0,2257940963.0,3.51,1.49,136059000.0,144461574.0,0.85,2279000.0,0.0,0.54,롯데지주(주),0.5117402629257902,2,-92.16761737604212,0,-2.6711028561612764
2016,4990,0.8500000000000001,72.095,10.0,2248263004.0,3.35,-0.43,128181000.0,127768854.0,0.85,178500.0,0.0,0.54,롯데지주(주),0.469788607326826,2,-63.52941176470588,0,-1.102296711212832
2017,4990,0.415,0.0,10.0,2376042286.0,20.84,5.68,250140000.0,10218225.0,0.47,65100.0,0.0,0.18,롯데지주(주),0.251128831730476,0,-19.047619047619047,0,1000.0
2011,5300,0.845,31.020000000000003,10.0,2087238836.0,3.7,12.93,22598000.0,165528719.0,0.96,1465000.0,0.0,0.58,롯데칠성음료(주),0.6321805297257329,2,3.4129692832764507,0,-7.858749886143583
2012,5300,0.92,21.74,10.0,2198585210.0,3.77,5.33,26585000.0,150181261.0,1.0,1515000.0,0.0,0.6,롯데칠성음료(주),0.6140521733826326,2,0.6600660066006601,0,0.1881181877256057
2013,5300,0.915,22.48,10.0,2215921178.0,4.67,0.79,76030000.0,172384165.0,0.94,1525000.0,0.0,0.57,롯데칠성음료(주),0.5857079714175465,2,-2.622950819672131,0,0.6312348459800387
2014,5300,1.18,94.31,10.0,2264041872.0,0.91,2.17,111847000.0,102257940.0,0.95,1485000.0,0.0,0.56,롯데칠성음료(주),0.7234938999253845,2,49.42760942760943,1,-4.668764186593301
2015,5300,1.36,34.845,10.0,2299159974.0,4.36,1.55,112570000.0,142877113.0,0.98,2219000.0,0.0,0.54,롯데칠성음료(주),0.7996736208104666,2,-34.20459666516449,0,-20.645570831971543
2016,5300,1.205,279.625,10.0,2369469995.0,2.92,3.06,108437000.0,148792026.0,1.0,1460000.0,0.0,0.52,롯데칠성음료(주),0.9314777564391592,2,-8.972602739726028,0,-5.260865163797049
2017,5300,1.835,13.94,10.0,2279282728.0,5.33,-3.81,135649000.0,75383667.0,1.24,1329000.0,0.0,0.56,롯데칠성음료(주),1.6828977820702569,2,5.342362678705794,0,0.1656993705120032
2011,11170,2.195,14.759999999999998,10.0,15700041941.0,7.21,47.63,0.0,1491062562.0,2.8,298000.0,0.0,1.61,롯데케미칼(주),0.6264492882018968,2,-17.61744966442953,0,0.0896440375761694
2012,11170,1.535,27.14,10.0,15902803025.0,1.99,1.29,0.0,371731468.0,2.6,245500.0,0.0,1.51,롯데케미칼(주),0.5512073375179096,2,-5.4989816700611,0,-1.107458665690384
2013,11170,1.045,19.625,10.0,16438935363.0,1.74,3.37,0.0,487422719.0,2.66,232000.0,0.0,1.56,롯데케미칼(주),0.5283902990019084,2,-31.03448275862069,0,-0.7607248266641325
2014,11170,0.925,26.935,10.0,14858969270.0,0.97,-9.61,0.0,350928518.0,2.33,160000.0,0.0,1.41,롯데케미칼(주),0.4568432008212793,2,52.1875,1,-0.7876219510470688
2015,11170,1.035,8.77,10.0,11713338201.0,8.46,-21.17,0.0,1611119465.0,1.67,243500.0,0.0,1.08,롯데케미칼(주),0.4087547045533626,2,51.54004106776181,1,0.2586672517607651
2016,11170,1.225,7.995,10.0,13223540874.0,13.89,12.89,0.0,1685925000.0,1.56,369000.0,0.0,0.97,롯데케미칼(주),0.5871660308285302,2,-0.2710027100271002,0,0.1409711785998865
2017,11170,1.28,7.824999999999999,10.0,15874510690.0,14.39,20.05,0.0,1685925000.0,1.47,368000.0,0.0,0.9,롯데케미칼(주),0.4714229191540119,2,-24.72826086956521,0,0.0846568768149335
2011,1070,0.35,0.0,30.0,291651073.0,-5.02,-5.23,987318.0,-9357138.0,3.11,22900.0,0.0,1.09,대한방직(주),1.9992263584526744,1,-11.353711790393014,0,0.0
2012,1070,0.325,0.0,30.0,275069272.0,-6.12,-5.69,1062014.0,-10200444.0,3.51,20300.0,0.0,1.07,대한방직(주),2.0805317160516488,2,-9.35960591133005,0,0.0
2013,1070,0.24,4.01,30.0,285425177.0,0.67,3.76,1047025.0,40217.0,4.01,18400.0,0.0,1.15,대한방직(주),2.045492232458793,0,68.75,1,-0.3610182162164383
2014,1070,0.165,0.0,30.0,244388081.0,-4.72,-14.38,894192.0,-8417692.0,2.01,31050.0,0.0,0.79,대한방직(주),1.0974980864398045,2,106.44122383252818,1,1000.0
2015,1070,0.605,0.0,30.0,244388849.0,-2.89,0.0,776600.0,4293590.0,1.46,64100.0,0.0,0.67,대한방직(주),1.172132900289774,1,40.09360374414976,1,0.0
2016,1070,0.4,313.565,30.0,245581675.0,-1.68,0.49,781209.0,1207868.0,1.43,89800.0,0.0,0.66,대한방직(주),0.9864439753516232,0,-17.14922048997773,0,-4.905876966259804
2017,1070,0.575,0.0,30.0,208620668.0,-4.6,-15.05,650148.0,-9933503.0,1.2,74400.0,0.0,0.57,대한방직(주),1.0787950859222186,1,-80.3763440860215,0,0.0
2011,78600,4.45,23.755,20.0,147011126.0,3.3,46.36,16310.0,9654710.0,3.91,8530.0,0.0,1.34,대주전자재료(주),1.898571306526874,1,21.922626025791324,1,0.5598293807694665
2012,78600,2.5700000000000003,13.15,20.0,105162273.0,4.24,-28.47,131055.0,8503940.0,2.46,10400.0,0.0,0.92,대주전자재료(주),1.4243631829958092,2,-1.9230769230769231,0,0.2311939163420061
2013,78600,2.54,0.0,20.0,79627554.0,-1.23,-24.28,91714.0,1378300.0,1.69,10200.0,0.0,0.68,대주전자재료(주),1.3705900171759458,2,-50.294117647058826,0,1000.0
2014,78600,2.04,0.0,20.0,70649625.0,-9.0,-11.27,104601.0,326559.0,1.56,5070.0,0.0,0.61,대주전자재료(주),1.7060186187593491,2,-0.3944773175542406,0,1000.0
2015,78600,1.33,0.0,30.0,57523292.0,-8.48,-18.58,60717.0,-2323080.0,1.21,5050.0,0.0,0.46,대주전자재료(주),1.5292110619525343,1,-12.871287128712872,0,1000.0
2016,78600,0.945,148.735,30.0,67911464.0,1.04,18.06,52215.0,4035093.0,1.22,4400.0,0.0,0.49,대주전자재료(주),1.3726196149498775,2,229.54545454545453,1,3.7420173940284367
2017,78600,2.555,0.0,30.0,93390771.0,-8.48,37.52,32059.0,2977464.0,1.65,14500.0,0.0,0.68,대주전자재료(주),1.397809460304951,2,20.6896551724138,1,0.0
2011,14280,0.39,32.56,30.0,305228403.0,0.07,8.13,0.0,8906080.0,1.58,10550.0,0.0,0.73,금강공업(주),1.2408327269348387,2,41.23222748815166,1,-1.2140584960560457
2012,14280,0.365,6.61,30.0,393382320.0,2.72,28.88,0.0,20394530.0,1.99,14900.0,0.0,0.85,금강공업(주),1.5114091936931997,2,12.751677852348994,1,0.6812910786346112
2013,14280,0.43,6.18,30.0,694265027.0,2.66,76.49,0.0,32037329.0,3.02,16800.0,0.0,1.18,금강공업(주),1.5545152852477833,2,258.92857142857144,1,0.1122039685050858
2014,14280,1.1,16.134999999999998,30.0,711602081.0,3.24,2.5,0.0,41438056.0,2.68,60300.0,0.0,1.02,금강공업(주),1.5832394954846896,2,-34.82587064676617,0,0.1847117578569456
2015,14280,1.87,33.16,30.0,565957188.0,1.35,-20.47,0.0,32236751.0,2.08,39300.0,0.0,0.81,금강공업(주),1.4988607154466491,2,-0.5089058524173028,0,6.683535265556576
2016,14280,0.995,8.08,30.0,603160426.0,5.93,6.57,0.0,56328743.0,2.1,39100.0,0.0,0.87,금강공업(주),1.3170674458814955,2,-26.598465473145783,0,0.2697041666347763
2017,14280,0.71,8.17,30.0,613247470.0,4.34,1.67,0.0,45975477.0,1.93,28700.0,0.0,0.84,금강공업(주),1.2577385406743709,2,-28.222996515679444,0,0.4528651217400294
2011,5750,0.185,22.175,30.0,88647733.0,1.31,8.58,1987577.0,1250358.0,0.59,1740.0,0.0,0.38,대림비앤코(주),0.5637480478379627,0,25.0,1,0.5697458734632681
2012,5750,0.345,0.0,30.0,101527269.0,-4.54,14.53,3057216.0,-3587740.0,0.7,2175.0,-308.0,0.43,대림비앤코(주),0.6727248022133775,1,19.310344827586206,1,0.0
2013,5750,0.2299999999999999,19.285,30.0,116283003.0,-2.54,14.53,2327155.0,1445306.0,0.83,2595.0,0.0,0.47,대림비앤코(주),0.7174793842596178,2,37.57225433526011,1,2.371235766729576
2014,5750,0.365,6.215,30.0,147479703.0,2.21,26.83,2767763.0,8026488.0,1.06,3570.0,216.0,0.57,대림비앤코(주),0.7457062933305487,1,245.9383753501401,1,0.0663396615307927
2015,5750,1.845,31.905,30.0,180938863.0,4.36,22.69,5144906.0,12127539.0,1.27,12350.0,0.0,0.66,대림비앤코(주),0.8091085119909259,0,-32.55060728744939,0,0.535711910624849
2016,5750,1.415,24.39,30.0,209090130.0,3.52,15.56,2079904.0,14349729.0,1.39,8330.0,0.0,0.72,대림비앤코(주),0.8110008119369897,2,-23.4093637454982,0,0.3343642133351129
2017,5750,0.865,19.365,30.0,232886930.0,2.89,11.38,2233741.0,12117331.0,1.49,6380.0,0.0,0.77,대림비앤코(주),0.7830870616730257,2,-28.448275862068968,0,-1.986985714651144
2011,53260,0.635,5.355,20.0,289722760.0,3.06,14.4,19258.0,11701087.0,3.66,2645.0,0.0,2.52,금강철강(주),0.459828246120067,2,-10.58601134215501,0,0.1580271133036105
2012,53260,0.575,6.94,30.0,256428227.0,3.3,-11.49,64840.0,9131225.0,2.95,2365.0,0.0,2.02,금강철강(주),0.39672901033202,2,7.822410147991543,1,5.234753165377554
2013,53260,0.515,6.63,30.0,246772112.0,3.12,-3.77,75945.0,6768478.0,2.64,2550.0,0.0,1.9,금강철강(주),0.3493915921751517,2,9.803921568627452,1,2.9723249989875726
2014,53260,0.5700000000000001,8.955,30.0,200571035.0,2.92,-18.72,138633.0,4443313.0,2.05,2800.0,0.0,1.55,금강철강(주),0.2642885545338835,2,53.57142857142857,1,-0.5925782126064539
2015,53260,0.6799999999999999,10.76,30.0,159498224.0,4.25,-20.48,217287.0,4254863.0,1.56,4300.0,0.0,1.23,금강철강(주),0.244533483622978,2,24.418604651162788,1,-2.404520883082793
2016,53260,0.935,16.62,30.0,162710392.0,3.47,2.01,285612.0,4093049.0,1.52,5350.0,0.0,1.22,금강철강(주),0.2230839841584375,2,-31.308411214953267,0,-2.638145247295947
2017,53260,0.8400000000000001,28.785,30.0,197209289.0,1.51,21.2,272299.0,3625335.0,1.82,3675.0,0.0,1.49,금강철강(주),0.1946593860126969,0,3.673469387755103,0,-1.3901292508436032
2011,2990,0.0,0.0,10.0,1739467052.0,-2.85,-9.32,0.0,117973319.0,7.84,7290.0,0.0,0.35,금호건설(주),0.0181161598678425,1,-78.66941015089162,0,1000.0
2012,2990,0.0,0.0,10.0,1499864342.0,-48.53,-13.77,0.0,-68390163.0,9.59,1555.0,0.0,0.53,금호건설(주),0.0181161598678425,0,655.6270096463023,1,0.0
2013,2990,6.460000000000001,51.52,10.0,1434495416.0,3.67,-4.36,7387000.0,58855461.0,9.59,11750.0,0.0,0.78,금호건설(주),6.139021859069174,1,93.19148936170212,1,-1.89990558955392
2014,2990,3.045,9.775,10.0,1523544063.0,6.94,6.21,0.0,39815770.0,6.71,22700.0,3341.0,0.93,금호건설(주),5.972758614979044,0,-34.801762114537446,0,0.1879120361415885
2015,2990,4.045,0.0,10.0,1530988130.0,-0.4,0.49,0.0,20777168.0,5.18,14800.0,-176.0,1.09,금호건설(주),4.978149772426518,1,-34.5945945945946,0,0.0
2016,2990,1.325,3.385,10.0,1353709568.0,2.66,-11.58,0.0,41801262.0,4.5,9680.0,1021.0,1.05,금호건설(주),2.9768591941768223,1,-1.756198347107438,0,0.0376451038438022
2017,2990,1.405,49.96,10.0,1297945639.0,7.34,-4.12,0.0,31054433.0,3.69,9510.0,2665.0,1.01,금호건설(주),2.8286290624213373,2,24.079915878023133,1,-0.9869407727671428
2011,11780,5.175,16.945,10.0,6457354166.0,8.42,30.27,0.0,842154603.0,5.27,167500.0,0.0,1.46,금호석유화학(주),2.267009743067826,2,-22.08955223880597,0,0.0929459099762172
2012,11780,3.955,48.975,10.0,5883690067.0,2.14,-8.88,0.0,223802786.0,3.66,130500.0,0.0,1.29,금호석유화학(주),1.7593105979025394,2,-27.04980842911877,0,1.7248066810338436
2013,11780,3.2750000000000004,0.0,10.0,5132132486.0,-0.83,-12.77,0.0,134229023.0,3.19,95200.0,0.0,1.19,금호석유화학(주),1.7763040368760217,2,-15.336134453781511,0,1000.0
2014,11780,2.3200000000000003,32.885,10.0,4765671058.0,1.85,-7.14,0.0,184864990.0,2.98,80600.0,0.0,1.1,금호석유화학(주),1.763730924014162,2,-35.359801488833746,0,-0.7724953698046184
2015,11780,2.035,30.89,10.0,3934509038.0,3.1,-17.44,0.0,163950028.0,2.38,52100.0,0.0,0.91,금호석유화학(주),1.594317142812506,2,57.38963531669866,1,-3.642091023854481
2016,11780,1.815,74.285,30.0,3970435497.0,2.03,0.91,0.0,157076708.0,2.34,82000.0,0.0,0.91,금호석유화학(주),1.773551871681483,2,21.341463414634145,1,1.867755583465805
2017,11780,2.085,20.665,30.0,5064779318.0,4.3,27.56,0.0,262626430.0,2.75,99500.0,0.0,1.11,금호석유화학(주),1.4454586711676234,2,-12.261306532663315,0,1.350799201200677
2011,1210,0.83,19.39,30.0,315293392.0,0.1,-17.14,0.0,10764997.0,1.15,25050.0,0.0,0.59,금호전기(주),0.589594601738126,1,-14.37125748502994,0,4.092249970241281
2012,1210,0.735,0.0,30.0,379789500.0,-17.67,20.46,0.0,-14235728.0,1.56,21450.0,0.0,0.72,금호전기(주),0.685289853233191,2,22.144522144522146,1,1000.0
2013,1210,1.085,0.0,30.0,386720348.0,-4.67,1.82,0.0,-4577475.0,1.92,26200.0,0.0,0.74,금호전기(주),0.9374236779261608,1,-31.10687022900764,0,1000.0
2014,1210,0.8500000000000001,0.0,30.0,447530899.0,-1.03,15.72,0.0,4819894.0,2.35,18050.0,0.0,0.85,금호전기(주),0.9680197563313262,1,-26.869806094182824,0,1000.0
2015,1210,0.73,0.0,30.0,396261336.0,-14.22,-11.46,0.0,-12592949.0,2.11,13200.0,0.0,0.8,금호전기(주),0.8574675013015078,1,-28.10606060606061,0,0.0
2016,1210,0.5,0.0,30.0,415189782.0,-4.19,4.78,0.0,7383106.0,2.43,9490.0,0.0,0.89,금호전기(주),0.8337079506667072,2,-24.65753424657534,0,0.0
2017,1210,0.495,0.0,30.0,338670380.0,-5.96,-18.43,0.0,-1213891.0,2.27,7150.0,0.0,0.78,금호전기(주),0.9997113098300818,2,-7.552447552447552,0,-0.0
2011,73240,2.375,14.785,10.0,3915875747.0,-0.69,10.93,124624000.0,185037699.0,7.27,10400.0,0.0,0.8,금호타이어(주),3.820321758206551,2,25.0,1,0.4110937713338067
2012,73240,1.535,12.53,10.0,4070643978.0,3.21,3.95,86466000.0,375346329.0,5.43,13000.0,0.0,0.84,금호타이어(주),2.1792801337110093,2,-11.538461538461538,0,0.4480939546396772
2013,73240,1.42,26.96,10.0,3698541596.0,2.73,-9.14,92355000.0,345935826.0,3.58,11500.0,0.0,0.78,금호타이어(주),1.6859008549767165,2,-15.91304347826087,0,-10.177760022157354
2014,73240,1.385,15.735,10.0,3437868862.0,3.83,-7.05,107875000.0,358398954.0,2.79,9670.0,0.0,0.72,금호타이어(주),1.4130224330767382,2,-30.403309203722856,0,-1.7474861025033597
2015,73240,0.95,0.0,10.0,3040406690.0,-2.22,-11.56,99894000.0,135962625.0,2.35,6730.0,0.0,0.61,금호타이어(주),1.433185421358543,2,26.002971768202084,1,1000.0
2016,73240,1.005,105.805,10.0,2947227755.0,-1.29,-3.06,85463000.0,120050538.0,2.38,8480.0,0.0,0.57,금호타이어(주),1.4424795469536928,2,-47.818396226415096,0,-2.421406385120941
2017,73240,0.89,0.0,30.0,2876420253.0,-3.91,-2.4,75044000.0,-68390163.0,2.68,4425.0,0.0,0.6,금호타이어(주),1.8169339063557144,2,20.0,1,1000.0
2011,270,2.4,15.155,10.0,30109434000.0,8.15,20.55,608250996.0,1685925000.0,3.64,66700.0,0.0,1.53,기아(주),0.7915900839160518,2,-15.292353823088456,0,0.1083083289183547
2012,270,2.125,13.165,10.0,30109434000.0,8.18,9.38,608250996.0,1685925000.0,3.11,56500.0,0.0,1.51,기아(주),0.6393313378847347,2,-0.7079646017699115,0,1.2967338279472655
2013,270,1.545,8.98,10.0,30109434000.0,8.02,0.75,608250996.0,1685925000.0,2.57,56100.0,0.0,1.39,기아(주),0.5586196324678148,2,-6.7736185383244205,0,2.1452325382913635
2014,270,1.395,9.455,10.0,30109434000.0,6.36,-1.05,608250996.0,1685925000.0,2.2,52300.0,7168.0,1.22,기아(주),0.6501829769908087,2,0.5736137667304015,0,1.031755477060902
2015,270,1.15,8.05,10.0,30109434000.0,5.31,5.15,608250996.0,1685925000.0,2.12,52600.0,6559.0,1.14,기아(주),0.6992580319705378,2,-25.380228136882128,0,1.384789193438566
2016,270,0.94,8.64,10.0,30109434000.0,5.23,6.44,0.0,1685925000.0,2.08,39250.0,6873.0,1.09,기아(주),0.6734185252709732,2,-14.64968152866242,0,-1.1702906508152024
2017,270,0.74,15.61,10.0,30109434000.0,1.81,1.56,0.0,662226000.0,2.0,33500.0,2414.0,1.04,기아(주),0.7438879694763468,2,0.5970149253731344,0,-0.5826069921751567
2011,4540,1.185,109.96,30.0,587818671.0,0.2,13.87,12397385.0,11788406.0,5.65,4415.0,49.0,1.35,깨끗한나라(주),3.2174023769595235,2,5.096262740656852,0,4.186829431902319
2012,4540,0.965,7.955,30.0,633378794.0,2.27,7.75,15143115.0,16923308.0,5.72,4640.0,592.0,1.46,깨끗한나라(주),2.636599036815705,2,6.68103448275862,1,0.0995057689416065
2013,4540,0.97,10.525,30.0,647438803.0,2.48,2.22,29993671.0,20858624.0,4.39,4950.0,661.0,1.49,깨끗한나라(주),1.507668442248771,2,-7.07070707070707,0,0.1710830020713587
2014,4540,1.03,77.25,30.0,656459355.0,0.4,1.39,32441541.0,7015835.0,3.66,4600.0,92.0,1.43,깨끗한나라(주),1.5996571957811894,2,16.956521739130434,1,3.721798244450861
2015,4540,1.375,0.0,30.0,678615391.0,-0.21,3.38,32535685.0,3956207.0,3.53,5380.0,0.0,1.37,깨끗한나라(주),1.5512720040352352,2,6.319702602230483,1,1000.0
2016,4540,1.03,28.995,30.0,706033015.0,1.08,4.04,37046270.0,18337344.0,3.4,5720.0,207.0,1.36,깨끗한나라(주),1.4887708326712543,2,-27.27272727272727,0,-0.8714078552220313
2017,4540,1.025,0.0,30.0,659937159.0,-3.36,-6.53,37722334.0,-25257649.0,3.31,4160.0,0.0,1.2,깨끗한나라(주),2.068093508307743,1,-26.802884615384613,0,1000.0
2011,91970,1.255,39.75,20.0,67447067.0,1.58,-19.15,86373.0,1499152.0,1.68,3575.0,0.0,1.21,나노캠텍(주),0.2714756586558675,2,-9.090909090909092,0,-0.995939688410221
2012,91970,0.8900000000000001,28.875,20.0,76139455.0,2.04,12.89,324341.0,1939159.0,1.73,3250.0,0.0,1.16,나노캠텍(주),0.4493234543462802,1,42.46153846153846,1,-0.6113037651050172
2013,91970,0.895,11.38,20.0,88299473.0,4.32,15.97,424820.0,4583546.0,1.88,4630.0,0.0,1.19,나노캠텍(주),0.4038643514022478,2,-30.669546436285096,0,-0.3762728940548969
2014,91970,0.755,12.235,20.0,74863882.0,2.26,-15.22,503952.0,2228348.0,1.51,3210.0,0.0,0.93,나노캠텍(주),0.3610662458195715,2,-7.632398753894081,0,0.383491816477389
2015,91970,0.645,0.0,20.0,61969343.0,-15.46,-17.22,565957.0,-7299939.0,1.37,2965.0,0.0,0.82,나노캠텍(주),0.414605793729011,2,79.0893760539629,1,1000.0
2016,91970,0.915,0.0,20.0,53086259.0,-8.62,-14.33,376738.0,-3401772.0,1.01,5310.0,0.0,0.69,나노캠텍(주),0.2497804264918846,2,-13.370998116760829,0,1000.0
2017,91970,2.02,0.0,20.0,64733832.0,-12.56,21.94,623767.0,-6225188.0,1.09,4600.0,0.0,0.81,나노캠텍(주),0.3155618810213945,0,23.47826086956522,1,1000.0
2011,51490,0.7150000000000001,6.825,20.0,132391876.0,7.76,1.47,23987.0,9698795.0,2.07,2680.0,0.0,1.05,나라엠앤디(주),0.776245647277726,2,-9.328358208955224,0,0.1763215356488714
2012,51490,0.665,8.985,30.0,132190567.0,4.66,-0.15,3162578.0,9139396.0,1.91,2430.0,0.0,0.97,나라엠앤디(주),0.7849950313501891,1,20.5761316872428,1,-1.2212376105707905
2013,51490,0.69,18.915,20.0,125150941.0,3.91,-5.33,3108292.0,7244766.0,1.75,2930.0,0.0,0.9,나라엠앤디(주),0.7264637492488185,2,-6.313993174061433,0,-0.5490374704828835
2014,51490,0.7,9.115,20.0,136508459.0,3.15,9.08,3860698.0,7417126.0,1.87,2745.0,0.0,0.93,나라엠앤디(주),0.9788388864309856,2,106.92167577413478,1,-1.2112518746872805
2015,51490,1.08,14.915,20.0,129693645.0,2.87,-4.99,3887305.0,4778034.0,1.72,5680.0,0.0,0.82,나라엠앤디(주),0.8950098321230234,2,-29.313380281690144,0,12.30367690657386
2016,51490,1.02,18.085,20.0,131016323.0,1.61,1.02,3991842.0,2349566.0,1.7,4015.0,0.0,0.79,나라엠앤디(주),0.9442470454682218,2,12.32876712328767,1,0.917892940846832
2017,51490,1.0,25.24,20.0,140866034.0,1.34,7.52,4228352.0,6716627.0,1.8,4510.0,0.0,0.79,나라엠앤디(주),1.1190982702059096,2,15.299334811529931,1,-1.4403941855055278
2011,30190,2.495,11.21,30.0,231620404.0,6.64,150.87,0.0,20714898.0,2.68,23350.0,0.0,1.87,나이스평가정보(주),0.283964205079638,2,-76.61670235546039,0,-2.5721289509594394
2012,30190,6.135,39.58,30.0,184530540.0,6.05,-20.33,0.0,19386917.0,1.94,5460.0,0.0,1.34,나이스평가정보(주),0.3482180422416774,2,-43.95604395604396,0,-0.7321215778470576
2013,30190,2.84,16.69,30.0,222183238.0,6.97,20.4,5289760.0,22075187.0,2.16,3060.0,0.0,1.52,나이스평가정보(주),0.3089249993454797,2,54.57516339869281,1,2.3110925146222443
2014,30190,2.555,14.785,30.0,279236006.0,6.39,25.68,0.0,22815676.0,2.48,4730.0,294.0,1.77,나이스평가정보(주),0.3574586162227862,2,116.70190274841435,1,-0.2854454855318595
2015,30190,5.5,27.95,30.0,338136731.0,6.57,21.09,0.0,28116317.0,2.69,10250.0,366.0,1.89,나이스평가정보(주),0.3618859905550702,2,-32.390243902439025,0,-12.796985511460528
2016,30190,3.745,17.425,30.0,345547072.0,8.19,2.19,0.0,39206934.0,2.39,6930.0,466.0,1.69,나이스평가정보(주),0.3456110678368674,2,25.396825396825395,1,0.7150485370071327
2017,30190,3.03,15.22,30.0,360404385.0,8.51,4.3,10134981.0,42623652.0,2.21,8690.0,512.0,1.59,나이스평가정보(주),0.3061016103448297,2,26.006904487917147,1,0.6647677675993525
